id;tipo;subtipo;setor;anel;nome;pai;cite;official_url
br-secretaria-nacional-de-direitos-territoriais-indigenas;department;;executivo;3;Secretaria Nacional de Direitos Territoriais Indígenas;br-ministerio-dos-povos-indigenas;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/povosindigenas/pt-br/composicao/secretaria-de-direitos-ambientais-e-territoriais-indigenas/edilena-krikati
br-secretaria-nacional-de-gestao-ambiental-e-territorial-indigena;department;;executivo;3;Secretaria Nacional de Gestão Ambiental e Territorial Indígena;br-ministerio-dos-povos-indigenas;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/povosindigenas/pt-br/composicao/secretaria-de-gestao-ambiental-e-territorial-indigena/ceica-pitaguary
br-secretaria-executiva-transportes;department;;executivo;3;Secretaria-Executiva do Ministério dos Transportes;br-ministerio-dos-transportes;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/transportes/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-transporte-ferroviario;department;;executivo;3;Secretaria Nacional de Transporte Ferroviário;br-ministerio-dos-transportes;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/transportes/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-transporte-rodoviario;department;;executivo;3;Secretaria Nacional de Transporte Rodoviário;br-ministerio-dos-transportes;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/transportes/pt-br/composicao/quem-e-quem
br-secretaria-nacional-de-transito;department;;executivo;3;Secretaria Nacional de Trânsito;br-ministerio-dos-transportes;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/transportes/pt-br/composicao/quem-e-quem
br-secretaria-executiva-cc-pr;department;;executivo;3;Secretaria-Executiva da Casa Civil da Presidência da República;br-casa-civil;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/casacivil/pt-br/composicao/secretaria-executiva/quem-e-quem-1
br-secretaria-especial-de-analise-governamental;department;;executivo;3;Secretaria Especial de Análise Governamental;br-casa-civil;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/casacivil/pt-br/composicao/secretaria_especial_de_analise_governamental/quem-e-quem-1
br-secretaria-especial-do-programa-de-aceleracao-do-crescimento;department;;executivo;3;Secretaria Especial do Programa de Aceleração do Crescimento;br-casa-civil;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/casacivil/pt-br/composicao/secretaria-especial-do-programa-de-aceleracao-do-crescimento/quem-e-quem
br-secretaria-especial-do-programa-de-parcerias-de-investimentos;department;;executivo;3;Secretaria Especial do Programa de Parcerias de Investimentos;br-casa-civil;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/casacivil/pt-br/composicao/secretaria-especial-para-o-programa-de-parcerias-e-investimentos/quem-e-quem-1
br-secretaria-especial-para-assuntos-juridicos;department;;executivo;3;Secretaria Especial para Assuntos Jurídicos;br-casa-civil;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/casacivil/pt-br/composicao/secretaria-especial-para-assunto-juridicos/quem-e-quem
br-secretaria-de-articulacao-e-monitoramento;department;;executivo;3;Secretaria de Articulação e Monitoramento;br-casa-civil;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/casacivil/pt-br/composicao/secretaria-executiva/quem-e-quem-1
br-secretaria-executiva-gsi-pr;department;;executivo;3;Secretaria-Executiva do Gabinete de Segurança Institucional da Presidência da República;br-gabinete-de-seguranca-institucional;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/gsi/pt-br/acesso-a-informacao/institucional/principais-cargos-e-respectivos-ocupantes
br-secretaria-de-acompanhamento-e-gestao-de-assuntos-estrategicos;department;;executivo;3;Secretaria de Acompanhamento e Gestão de Assuntos Estratégicos;br-gabinete-de-seguranca-institucional;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/gsi/pt-br/acesso-a-informacao/institucional/principais-cargos-e-respectivos-ocupantes
br-secretaria-de-coordenacao-e-assuntos-aeroespaciais;department;;executivo;3;Secretaria de Coordenação e Assuntos Aeroespaciais;br-gabinete-de-seguranca-institucional;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/gsi/pt-br/acesso-a-informacao/institucional/principais-cargos-e-respectivos-ocupantes
br-secretaria-de-seguranca-presidencial;department;;executivo;3;Secretaria de Segurança Presidencial;br-gabinete-de-seguranca-institucional;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/gsi/pt-br/acesso-a-informacao/institucional/principais-cargos-e-respectivos-ocupantes
br-secretaria-de-seguranca-da-informacao-e-cibernetica;department;;executivo;3;Secretaria de Segurança da Informação e Cibernética;br-gabinete-de-seguranca-institucional;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/gsi/pt-br/acesso-a-informacao/institucional/principais-cargos-e-respectivos-ocupantes
br-secretaria-executiva-secom-pr;department;;executivo;3;Secretaria-Executiva da Secretaria de Comunicação Social da Presidência da República;br-secretaria-de-comunicacao-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-de-comunicacao-institucional;department;;executivo;3;Secretaria de Comunicação Institucional;br-secretaria-de-comunicacao-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-de-estrategias-e-redes;department;;executivo;3;Secretaria de Estratégias e Redes;br-secretaria-de-comunicacao-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-de-imprensa;department;;executivo;3;Secretaria de Imprensa;br-secretaria-de-comunicacao-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-de-politicas-digitais;department;;executivo;3;Secretaria de Políticas Digitais;br-secretaria-de-comunicacao-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-de-producao-e-divulgacao-de-conteudo-audiovisual;department;;executivo;3;Secretaria de Produção e Divulgação de Conteúdo Audiovisual;br-secretaria-de-comunicacao-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-de-publicidade-e-patrocinios;department;;executivo;3;Secretaria de Publicidade e Patrocínios;br-secretaria-de-comunicacao-social;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secom/pt-br/acesso-a-informacao/institucional/quem-e-quem
br-secretaria-executiva-sri-pr;department;;executivo;3;Secretaria-Executiva da Secretaria de Relações Institucionais da Presidência da República;br-secretaria-de-relacoes-institucionais;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/sri/pt-br/composicao/secretaria-executiva/quem-e-quem
br-secretaria-especial-de-acompanhamento-governamental;department;;executivo;3;Secretaria Especial de Acompanhamento Governamental;br-secretaria-de-relacoes-institucionais;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/sri/pt-br/composicao/secretaria-especial-de-articulacao-social/quem-e-quem
br-secretaria-especial-de-assuntos-federativos;department;;executivo;3;Secretaria Especial de Assuntos Federativos;br-secretaria-de-relacoes-institucionais;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/sri/pt-br/composicao/secretaria-especial-de-assuntos-federativos/quem-e-quem
br-secretaria-especial-de-assuntos-parlamentares;department;;executivo;3;Secretaria Especial de Assuntos Parlamentares;br-secretaria-de-relacoes-institucionais;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/sri/pt-br/composicao/secretaria-especial-de-assuntos-parlamentares/quem-e-quem
br-secretaria-executiva-sg;department;;executivo;3;Secretaria-Executiva da Secretaria-Geral da Presidência da República;br-secretaria-geral-da-presidencia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secretariageral/pt-br/acesso-a-informacao/institucional/quem-e-quem-cargos
br-secretaria-nacional-de-dialogos-sociais-e-articulacao-de-politicas-publicas;department;;executivo;3;Secretaria Nacional de Diálogos Sociais e Articulação de Políticas Públicas;br-secretaria-geral-da-presidencia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secretariageral/pt-br/acesso-a-informacao/institucional/quem-e-quem-cargos
br-secretaria-nacional-de-juventude;department;;executivo;3;Secretaria Nacional de Juventude;br-secretaria-geral-da-presidencia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secretariageral/pt-br/acesso-a-informacao/institucional/quem-e-quem-cargos
br-secretaria-nacional-de-participacao-social;department;;executivo;3;Secretaria Nacional de Participação Social;br-secretaria-geral-da-presidencia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secretariageral/pt-br/acesso-a-informacao/institucional/quem-e-quem-cargos
br-secretaria-nacional-de-relacoes-politico-sociais;department;;executivo;3;Secretaria Nacional de Relações Político-Sociais;br-secretaria-geral-da-presidencia;"Lei 14.600/2023; decreto de estrutura do ministério";https://www.gov.br/secretariageral/pt-br/acesso-a-informacao/institucional/quem-e-quem-cargos
br-secretaria-executiva-cgu-secretario;dept_head;;executivo;3;Secretário-Executivo da Controladoria-Geral da União;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-federal-de-controle-interno-secretario;dept_head;;executivo;3;Secretário Federal de Controle Interno da Controladoria-Geral da União;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-transparencia-e-acesso-a-informacao-secretario;dept_head;;executivo;3;Secretária Nacional de Transparência e Acesso à Informação da Controladoria-Geral da União;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-integridade-privada-secretario;dept_head;;executivo;3;Secretário de Integridade Privada da Controladoria-Geral da União;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-integridade-publica-secretario;dept_head;;executivo;3;Secretário de Integridade Pública da Controladoria-Geral da União;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-agricultura-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Agricultura e Pecuária;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-comercio-e-relacoes-internacionais-secretario;dept_head;;executivo;3;Secretário de Comércio e Relações Internacionais do Ministério da Agricultura e Pecuária;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-defesa-agropecuaria-secretario;dept_head;;executivo;3;Secretário de Defesa Agropecuária do Ministério da Agricultura e Pecuária;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-desenvolvimento-rural-secretario;dept_head;;executivo;3;Secretário de Desenvolvimento Rural do Ministério da Agricultura e Pecuária;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-politica-agricola-secretario;dept_head;;executivo;3;Secretário de Política Agrícola do Ministério da Agricultura e Pecuária;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-ciencia-e-tecnologia-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Ciência, Tecnologia e Inovação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-ciencia-e-tecnologia-para-transformacao-digital-secretario;dept_head;;executivo;3;Secretário de Ciência e Tecnologia para Transformação Digital do Ministério da Ciência, Tecnologia e Inovação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-ciencia-e-tecnologia-para-o-desenvolvimento-social-secretario;dept_head;;executivo;3;Secretário de Ciência e Tecnologia para o Desenvolvimento Social do Ministério da Ciência, Tecnologia e Inovação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-desenvolvimento-tecnologico-e-inovacao-secretario;dept_head;;executivo;3;Secretário de Desenvolvimento Tecnológico e Inovação do Ministério da Ciência, Tecnologia e Inovação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-politicas-e-programas-estrategicos-secretario;dept_head;;executivo;3;Secretária de Políticas e Programas Estratégicos do Ministério da Ciência, Tecnologia e Inovação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-cultura-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Cultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-articulacao-federativa-e-comites-de-cultura-secretario;dept_head;;executivo;3;Secretária de Articulação Federativa e Comitês de Cultura do Ministério da Cultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-cidadania-e-diversidade-cultural-secretario;dept_head;;executivo;3;Secretária de Cidadania e Diversidade Cultural do Ministério da Cultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-direitos-autorais-e-intelectuais-secretario;dept_head;;executivo;3;Secretária de Direitos Autorais e Intelectuais do Ministério da Cultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-economia-criativa-secretario;dept_head;;executivo;3;Secretária de Economia Criativa do Ministério da Cultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-fomento-e-incentivo-a-cultura-secretario;dept_head;;executivo;3;Secretária de Fomento e Incentivo à Cultura do Ministério da Cultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-formacao-artistica-e-cultural-livro-e-leitura-secretario;dept_head;;executivo;3;Secretária de Formação Artística e Cultural, Livro e Leitura do Ministério da Cultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-do-audiovisual-secretario;dept_head;;executivo;3;Secretária do Audiovisual do Ministério da Cultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-controle-interno-defesa-secretario;dept_head;;executivo;3;Secretário de Controle Interno do Ministério da Defesa;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-geral-secretario;dept_head;;executivo;3;Secretária-Geral do Ministério da Defesa;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-educacao-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Educação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-articulacao-intersetorial-e-com-os-sistemas-de-ensino-secretario;dept_head;;executivo;3;Secretário de Articulação Intersetorial e com os Sistemas de Ensino do Ministério da Educação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-educacao-basica-secretario;dept_head;;executivo;3;Secretária de Educação Básica do Ministério da Educação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-educacao-continuada-alfabetizacao-de-jovens-e-adultos-diversidade-e-inclusao-secretario;dept_head;;executivo;3;Secretária de Educação Continuada, Alfabetização de Jovens e Adultos, Diversidade e Inclusão do Ministério da Educação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-educacao-profissional-e-tecnologica-secretario;dept_head;;executivo;3;Secretário de Educação Profissional e Tecnológica do Ministério da Educação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-educacao-superior-secretario;dept_head;;executivo;3;Secretário de Educação Superior do Ministério da Educação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-gestao-da-informacao-inovacao-e-avaliacao-de-politicas-educacionais-secretario;dept_head;;executivo;3;Secretário de Gestão da Informação, Inovação e Avaliação de Políticas Educacionais do Ministério da Educação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-regulacao-e-supervisao-da-educacao-superior-secretario;dept_head;;executivo;3;Secretária de Regulação e Supervisão da Educação Superior do Ministério da Educação;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-fazenda-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Fazenda;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-extraordinaria-do-mercado-de-carbono-secretario;dept_head;;executivo;3;Secretária Extraordinária do Mercado de Carbono do Ministério da Fazenda;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-assuntos-internacionais-secretario;dept_head;;executivo;3;Secretário de Assuntos Internacionais do Ministério da Fazenda;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-politica-economica-secretario;dept_head;;executivo;3;Secretária de Política Econômica do Ministério da Fazenda;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-premios-e-apostas-secretario;dept_head;;executivo;3;Secretário de Prêmios e Apostas do Ministério da Fazenda;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-reformas-economicas-secretario;dept_head;;executivo;3;Secretário de Reformas Econômicas do Ministério da Fazenda;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-gestao-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-extraordinaria-para-a-transformacao-do-estado-secretario;dept_head;;executivo;3;Secretário Extraordinário para a Transformação do Estado do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-coordenacao-e-governanca-das-empresas-estatais-secretario;dept_head;;executivo;3;Secretária de Coordenação e Governança das Empresas Estatais do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-gestao-de-pessoas-secretario;dept_head;;executivo;3;Secretário de Gestão de Pessoas do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-gestao-e-inovacao-secretario;dept_head;;executivo;3;Secretário de Gestão e Inovação do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-governo-digital-secretario;dept_head;;executivo;3;Secretário de Governo Digital do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-relacoes-de-trabalho-secretario;dept_head;;executivo;3;Secretário de Relações de Trabalho do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-servicos-compartilhados-secretario;dept_head;;executivo;3;Secretária de Serviços Compartilhados do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-do-patrimonio-da-uniao-secretario;dept_head;;executivo;3;Secretária do Patrimônio da União do Ministério da Gestão e da Inovação em Serviços Públicos;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-igualdade-racial-secretario;dept_head;;executivo;3;Secretária-Executiva do Ministério da Igualdade Racial;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-gestao-do-sistema-nacional-de-promocao-da-igualdade-racial-secretario;dept_head;;executivo;3;Secretário de Gestão do Sistema Nacional de Promoção da Igualdade Racial do Ministério da Igualdade Racial;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-polit-p-quilombolas-povos-e-comunidades-tradic-de-mat-africana-povos-de-terreiros-e-ciganos-secretario;dept_head;;executivo;3;Secretário de Polít. p/ Quilombolas, Povos e Comunidades Tradic de Mat. Africana, Povos de Terreiros e Ciganos do Ministério da Igualdade Racial;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-politicas-de-acoes-afirmativas-combate-e-superacao-do-racismo-secretario;dept_head;;executivo;3;Secretário de Políticas de Ações Afirmativas, Combate e Superação do Racismo do Ministério da Igualdade Racial;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-integracao-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Integração e do Desenvolvimento Regional;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-fundos-e-instrumentos-financeiros-secretario;dept_head;;executivo;3;Secretário Nacional de Fundos e Instrumentos Financeiros do Ministério da Integração e do Desenvolvimento Regional;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-politicas-de-desenvolvimento-regional-e-territorial-secretario;dept_head;;executivo;3;Secretário Nacional de Políticas de Desenvolvimento Regional e Territorial do Ministério da Integração e do Desenvolvimento Regional;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-protecao-e-defesa-civil-secretario;dept_head;;executivo;3;Secretário Nacional de Proteção e Defesa Civil do Ministério da Integração e do Desenvolvimento Regional;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-seguranca-hidrica-secretario;dept_head;;executivo;3;Secretário Nacional de Segurança Hídrica do Ministério da Integração e do Desenvolvimento Regional;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-justica-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-acesso-a-justica-secretario;dept_head;;executivo;3;Secretária Nacional de Acesso à Justiça do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-assuntos-legislativos-secretario;dept_head;;executivo;3;Secretário Nacional de Assuntos Legislativos do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-direitos-digitais-secretario;dept_head;;executivo;3;Secretário Nacional de Direitos Digitais do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-justica-secretario;dept_head;;executivo;3;Secretária Nacional de Justiça do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-politicas-penais-secretario;dept_head;;executivo;3;Secretário Nacional de Políticas Penais do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-politicas-sobre-drogas-e-gestao-de-ativos-secretario;dept_head;;executivo;3;Secretária Nacional de Políticas sobre Drogas e Gestão de Ativos do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-seguranca-publica-secretario;dept_head;;executivo;3;Secretário Nacional de Segurança Pública do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-do-consumidor-secretario;dept_head;;executivo;3;Secretário Nacional do Consumidor do Ministério da Justiça e Segurança Pública;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-pesca-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Pesca e Aquicultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-aquicultura-secretario;dept_head;;executivo;3;Secretária Nacional de Aquicultura do Ministério da Pesca e Aquicultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-pesca-artesanal-secretario;dept_head;;executivo;3;Secretário Nacional de Pesca Artesanal do Ministério da Pesca e Aquicultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-pesca-industrial-amadora-e-esportiva-secretario;dept_head;;executivo;3;Secretário Nacional de Pesca Industrial, Amadora e Esportiva do Ministério da Pesca e Aquicultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-nacional-de-registro-monitoramento-e-pesquisa-da-pesca-e-aquicultura-secretario;dept_head;;executivo;3;Secretária Nacional de Registro, Monitoramento e Pesquisa da Pesca e Aquicultura do Ministério da Pesca e Aquicultura;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-previdencia-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Previdência Social;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-regime-geral-de-previdencia-social-secretario;dept_head;;executivo;3;Secretário de Regime Geral de Previdência Social do Ministério da Previdência Social;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-regime-proprio-e-complementar-secretario;dept_head;;executivo;3;Secretário de Regime Próprio e Complementar do Ministério da Previdência Social;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-executiva-saude-secretario;dept_head;;executivo;3;Secretário-Executivo do Ministério da Saúde;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-atencao-especializada-a-saude-secretario;dept_head;;executivo;3;Secretário de Atenção Especializada à Saúde do Ministério da Saúde;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-atencao-primaria-a-saude-secretario;dept_head;;executivo;3;Secretária de Atenção Primária à Saúde do Ministério da Saúde;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-ciencia-tecnologia-e-inovacao-em-saude-secretario;dept_head;;executivo;3;Secretária de Ciência, Tecnologia e Inovação em Saúde do Ministério da Saúde;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-gestao-do-trabalho-e-da-educacao-na-saude-secretario;dept_head;;executivo;3;Secretário de Gestão do Trabalho e da Educação na Saúde do Ministério da Saúde;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-informacao-e-saude-digital-secretario;dept_head;;executivo;3;Secretária de Informação e Saúde Digital do Ministério da Saúde;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-saude-indigena-secretario;dept_head;;executivo;3;Secretária de Saúde Indígena do Ministério da Saúde;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
br-secretaria-de-vigilancia-em-saude-e-ambiente-secretario;dept_head;;executivo;3;Secretário de Vigilância em Saúde e Ambiente do Ministério da Saúde;;"Lei 14.600/2023; Decreto 9.727/2019 (critérios para cargos em comissão)";
